s2orc_paper_id;mag_id;journal_id;journal_cc
119053536;2804015338;195663288;2486617
119261849;2962860313;133490392;3199219
211032057;3004603178;195663288;2486617
53966490;2800346340;133490392;3199219
56334656;2949624625;1980519;6235692
118528391;2085460528;1980519;6235692
53336745;2043290606;207178839;5016394
73559762;2026573479;184147796;258602
16838561;2997419321;129511265;5203
199442072;2964842078;195663288;2486617
85543789;2951962476;133490392;3199219
118517059;2962877777;187585107;1398361
1592864;2025514706;207178839;5016394
