s2orc_paper_id;mag_id;year;author_num;citation_count;reference_count;topic_size;first_author_prod;first_author_h_index;last_author_index;last_author_prod;last_author_h_index;title_len
118470313;2025298910;2015;2;5;46;121032;340;103;2;101;23;16
53779532;2963714463;2018;3;4;8;41533;76;12;3;14;4;6
119288645;2029134032;2015;3;5;28;161871;27;9;3;211;59;6
16243751;2039402436;2007;1;32;38;160061;111;25;1;111;25;14
119682143;2162987538;2014;4;6;18;66997;36;14;4;254;30;16
18455810;1576224254;1994;2;16;17;48364;1;1;2;1;1;8
14531179;1980471281;2011;3;5;12;704502;67;10;3;87;13;14
195345048;2969276827;2019;21;4;50;263638;3;1;9;231;32;11
119087725;2546954148;2016;3;113;58;189985;243;60;3;85;28;9
154425666;2152967015;2013;1;10;15;168997;211;25;1;211;25;11
19005706;2035317851;2003;3;16;69;199756;351;85;3;652;137;18
15875686;1579125609;1998;1;9;59;49378;1;1;1;1;1;10
62897931;1989789863;2013;5;6;26;128006;9;5;5;140;25;15
119504356;2903072906;2018;3;38;52;46678;99;19;3;398;43;15
119116930;1773231574;2011;5;80;40;30812;280;65;5;174;53;8
54988718;2155600488;2013;6;7;38;41826;26;7;6;6;3;16
117148118;2108243460;2011;9;140;53;292290;324;23;9;240;54;15
119741624;2811331630;2019;2;3;11;45325;162;16;2;38;6;11
118322986;2145355081;2012;2;103;41;15002;70;33;2;76;31;6
208527750;2991441156;2020;1;5;67;2533540;191;72;1;191;72;13
17683622;1992418027;2006;1;30;25;140037;50;12;1;50;12;9
55239514;1535760759;2014;4;73;38;6902;23;7;4;95;16;17
10665277;2036735167;2008;2;14;21;44576;35;16;2;34;12;10
250166;2524377845;2002;2;0;0;66560;69;27;2;36;18;23
15569360;1981829125;2010;3;314;78;199756;46;19;3;131;63;11
15543515;2030653120;2007;3;94;14;52040;108;23;3;132;19;15
110218265;1480792061;2011;5;16;80;538829;296;62;5;526;105;14
119384241;2569715633;2017;6;1;36;235097;25;7;6;32;4;11
15217434;2088388932;2010;2;7;30;17371;28;13;2;66;25;5
14197743;2951586999;2003;2;3;20;37253;267;69;2;90;22;9
84178641;2951318313;2015;38;15;98;2533540;90;23;9;326;51;30
119334274;2963466748;2017;4;72;37;1403;2;1;4;25;9;5
73718561;1516526473;2014;1;3;0;55817;47;11;1;47;11;13
126273176;1534986400;2015;3;33;121;177962;58;18;3;112;23;10
36554492;1609213318;2015;2;12;0;1187;97;11;2;49;13;12
16123347;1623425184;1998;1;5;21;80718;272;45;1;272;45;4
62895261;1652799712;2015;2;1;0;71738;40;4;2;55;11;12
119718706;1777682142;2015;2;0;25;94029;118;24;2;39;9;9
11323669;1865964624;2005;1;59;31;7593;39;10;1;39;10;14
55878147;1923591129;2016;1;7;13;6615;149;22;1;149;22;14
17732748;1973731996;2000;1;2;33;22652;318;75;1;318;75;6
55806969;2001258215;2010;2;95;35;4055;155;28;2;114;21;8
119050344;2003634762;2011;3;9;9;4811;387;52;3;302;51;7
119183231;2006077711;2013;1;27;75;93410;47;16;1;47;16;8
12894024;2037563717;2002;3;105;33;104075;16;10;3;155;44;12
7453409;2039271097;2005;2;50;37;4808;584;74;2;153;25;19
55447460;2049061266;2000;2;19;28;291673;303;76;2;141;47;12
17596165;2057711095;2005;1;6;18;53091;13;5;1;13;5;15
